subject	condition	task	word	category	accuracy	raw_rt	log10_rt
5	sham	A	Rinne	__	1	878.0	2.9434945159061026	
5	sham	A	Lautsprecher	S_	0	678.0	2.8312296938670634	
5	sham	A	Gebläse	S_	1	2694.0	3.4303975913869666	
5	sham	A	Frosch	S_	1	825.0	2.916453948549925	
5	sham	A	Saxophon	SA	1	684.0	2.835056101720116	
5	sham	A	Eidechse	__	1	1193.0	3.076640443670342	
5	sham	A	Rakete	SA	1	1764.0	3.246498580795801	
5	sham	A	Atlas	_A	1	662.0	2.8208579894397	
5	sham	A	Dusche	SA	1	1498.0	3.1755118133634475	
5	sham	A	Klavier	SA	1	691.0	2.8394780473741985	
5	sham	A	Otter	__	1	2038.0	3.3092041796704077	
5	sham	A	Elch	S_	1	724.0	2.859738566197147	
5	sham	A	Revolver	SA	1	702.0	2.846337112129805	
5	sham	A	Schal	_A	1	689.0	2.8382192219076257	
5	sham	A	Scheck	_A	1	1361.0	3.133858125203335	
5	sham	A	Klarinette	SA	1	1631.0	3.212453961040276	
5	sham	A	Hummel	S_	1	1045.0	3.019116290447073	
5	sham	A	Paket	_A	1	1360.0	3.1335389083702174	
5	sham	A	Buche	__	1	734.0	2.8656960599160706	
5	sham	A	Dynamit	SA	1	1473.0	3.168202746842631	
5	sham	A	Kartoffel	_A	0	1071.0	3.029789470831856	
5	sham	A	Kuvert	_A	1	1404.0	3.1473671077937864	
5	sham	A	Marder	__	1	747.0	2.873320601815399	
5	sham	A	Auto	SA	1	848.0	2.9283958522567137	
5	sham	A	Eiche	__	1	809.0	2.9079485216122722	
5	sham	A	Grille	S_	1	1955.0	3.2911467617318855	
5	sham	A	Triebwerk	S_	1	1898.0	3.2782962080912736	
5	sham	A	Fundament	__	0	773.0	2.888179493918325	
5	sham	A	Kuckuck	S_	1	786.0	2.895422546039408	
5	sham	A	Trommel	SA	1	1010.0	3.0043213737826426	
5	sham	A	Brandung	S_	1	1541.0	3.1878026387184195	
5	sham	A	Palme	__	1	682.0	2.833784374656479	
5	sham	A	Chamäleon	__	1	801.0	2.9036325160842376	
5	sham	A	Löwe	S_	1	1005.0	3.002166061756508	
5	sham	A	Knarre	SA	1	3242.0	3.510813010512496	
5	sham	A	Banane	_A	0	1181.0	3.072249897613515	
5	sham	A	Ahorn	__	1	1270.0	3.103803720955957	
5	sham	A	Marionette	_A	1	2893.0	3.461348433647983	
5	sham	A	Pistole	SA	1	861.0	2.935003151453655	
5	sham	A	Gorilla	S_	1	965.0	2.9845273133437926	
5	sham	A	Bongo	SA	1	795.0	2.9003671286564705	
5	sham	A	Rochen	__	1	1488.0	3.17260293120986	
5	sham	A	Himbeere	_A	0	1790.0	3.2528530309798933	
5	sham	A	Lupe	_A	1	877.0	2.9429995933660407	
8	pIPL	A	Gazelle	__	1	742.0	2.870403905279027	
8	pIPL	A	Zange	_A	1	637.0	2.8041394323353503	
8	pIPL	A	Gewehr	SA	1	676.0	2.829946695941636	
8	pIPL	A	Gecko	__	1	739.0	2.8686444383948255	
8	pIPL	A	Krähe	S_	1	817.0	2.9122220565324155	
8	pIPL	A	Zwiebel	_A	1	1033.0	3.0141003215196207	
8	pIPL	A	Wasserfall	S_	1	639.0	2.8055008581584002	
8	pIPL	A	Lawine	S_	1	664.0	2.8221680793680175	
8	pIPL	A	Pavian	S_	1	1026.0	3.0111473607757975	
8	pIPL	A	Fön	SA	1	832.0	2.920123326290724	
8	pIPL	A	Höhle	__	1	603.0	2.780317312140151	
8	pIPL	A	Nelke	__	1	657.0	2.8175653695597807	
8	pIPL	A	Maske	_A	1	1343.0	3.1280760126687155	
8	pIPL	A	Lanze	_A	1	689.0	2.8382192219076257	
8	pIPL	A	Mikrofon	SA	1	805.0	2.9057958803678687	
8	pIPL	A	Wellensittich	S_	1	650.0	2.8129133566428557	
8	pIPL	A	Abbildung	__	1	1177.0	3.0707764628434346	
8	pIPL	A	Posaune	SA	1	792.0	2.8987251815894934	
8	pIPL	A	Flöte	SA	1	661.0	2.82020145948564	
8	pIPL	A	Telefon	SA	1	605.0	2.781755374652469	
8	pIPL	A	Tablett	_A	1	1214.0	3.0842186867392387	
8	pIPL	A	Cello	SA	1	746.0	2.8727388274726686	
8	pIPL	A	Giraffe	__	1	686.0	2.8363241157067516	
8	pIPL	A	Tornado	S_	1	768.0	2.885361220031512	
8	pIPL	A	Frisbee	_A	1	651.0	2.813580988568192	
8	pIPL	A	Pullover	_A	1	808.0	2.907411360774586	
8	pIPL	A	Moped	SA	1	698.0	2.843855422623161	
8	pIPL	A	Cembalo	SA	1	711.0	2.851869600729766	
8	pIPL	A	Hornisse	S_	1	847.0	2.9278834103307068	
8	pIPL	A	Drossel	S_	1	852.0	2.9304395947667	
8	pIPL	A	Eule	S_	1	648.0	2.8115750058705933	
8	pIPL	A	Salamander	__	1	568.0	2.754348335711019	
8	pIPL	A	Krawatte	_A	0	797.0	2.9014583213961123	
8	pIPL	A	Käfer	__	1	739.0	2.8686444383948255	
8	pIPL	A	Kleber	_A	1	1375.0	3.1383026981662816	
8	pIPL	A	Skorpion	__	1	592.0	2.77232170672292	
8	pIPL	A	Kamm	_A	1	636.0	2.803457115648414	
8	pIPL	A	Ukulele	SA	1	680.0	2.832508912706236	
8	pIPL	A	Amsel	S_	1	668.0	2.824776462475546	
8	pIPL	A	Plakette	__	1	1026.0	3.0111473607757975	
8	pIPL	A	Specht	S_	1	603.0	2.780317312140151	
8	pIPL	A	Kajak	_A	1	1127.0	3.0519239160461065	
8	pIPL	A	Harfe	SA	1	617.0	2.7902851640332416	
8	pIPL	A	Keyboard	SA	1	589.0	2.7701152947871015	
8	pIPL	A	Satellit	__	1	781.0	2.8926510338773004	
8	pIPL	A	Elefant	S_	1	715.0	2.8543060418010806	
8	pIPL	A	Peitsche	SA	1	637.0	2.8041394323353503	
8	pIPL	A	Löffel	_A	1	659.0	2.8188854145940097	
8	pIPL	A	Tanne	__	1	712.0	2.8524799936368566	
8	pIPL	A	Perücke	_A	1	1716.0	3.2345172835126865	
8	pIPL	A	Auster	__	1	603.0	2.780317312140151	
8	pIPL	A	Lüftung	S_	1	805.0	2.9057958803678687	
8	pIPL	A	Geröll	S_	1	923.0	2.965201701025912	
8	pIPL	A	Rassel	SA	1	603.0	2.780317312140151	
8	pIPL	A	Schabe	__	1	942.0	2.9740509027928774	
8	pIPL	A	Bohrer	SA	1	585.0	2.7671558660821804	
8	pIPL	A	Kuchen	_A	1	1095.0	3.0394141191761372	
8	pIPL	A	Flyer	_A	1	1603.0	3.204933522354145	
8	pIPL	A	Ferkel	S_	1	625.0	2.7958800173440754	
8	pIPL	A	Schraube	_A	1	584.0	2.7664128471123997	
8	pIPL	A	Spinne	__	1	1002.0	3.0008677215312267	
8	pIPL	A	Xylophon	SA	1	651.0	2.813580988568192	
8	pIPL	A	Gitarre	SA	1	635.0	2.8027737252919755	
8	pIPL	A	Spatz	S_	1	641.0	2.8068580295188172	
8	pIPL	A	Piranha	__	1	497.0	2.696356388733332	
8	pIPL	A	Zigarette	_A	1	1482.0	3.170848203643309	
8	pIPL	A	Tandem	_A	1	1276.0	3.1058506743851435	
8	pIPL	A	Henne	S_	1	601.0	2.7788744720027396	
8	pIPL	A	Waffel	_A	1	1055.0	3.0232524596337114	
8	pIPL	A	Kontrabass	SA	1	671.0	2.826722520168992	
8	pIPL	A	Alge	__	1	691.0	2.8394780473741985	
8	pIPL	A	Margerite	__	1	1050.0	3.0211892990699383	
8	pIPL	A	Flinte	SA	1	829.0	2.9185545305502734	
8	pIPL	A	Kanone	SA	1	1822.0	3.2605483726369795	
8	pIPL	A	Qualle	__	1	635.0	2.8027737252919755	
8	pIPL	A	Baby	SA	1	905.0	2.9566485792052033	
8	pIPL	A	Geläut	S_	1	1070.0	3.0293837776852097	
8	pIPL	A	Trompete	SA	1	547.0	2.737987326333431	
8	pIPL	A	Propeller	S_	1	621.0	2.79309160017658	
8	pIPL	A	Pinsel	_A	0	687.0	2.8369567370595505	
8	pIPL	A	Ente	S_	1	607.0	2.7831886910752575	
8	pIPL	A	Balken	__	1	1471.0	3.16761267272753	
8	pIPL	A	Turbine	S_	1	1379.0	3.13956426617585	
8	pIPL	A	Serviette	_A	1	566.0	2.7528164311882715	
8	pIPL	A	Mast	__	0	1520.0	3.1818435879447726	
8	pIPL	A	Nachtigall	S_	1	638.0	2.8048206787211623	
8	pIPL	A	Schaf	S_	1	647.0	2.8109042806687006	
8	pIPL	A	Pferd	SA	0	615.0	2.788875115775417	
8	pIPL	A	Gong	SA	1	913.0	2.960470777534299	
8	pIPL	A	Bach	S_	1	783.0	2.8937617620579434	
8	pIPL	A	Ananas	_A	1	940.0	2.9731278535996988	
8	pIPL	A	Schlagzeug	SA	1	610.0	2.785329835010767	
8	pIPL	A	Seife	_A	1	592.0	2.77232170672292	
8	pIPL	A	Kröte	S_	1	787.0	2.8959747323590648	
8	pIPL	A	Floh	__	1	699.0	2.8444771757456815	
8	pIPL	A	Sirene	S_	1	1187.0	3.074450718954591	
8	pIPL	A	Seil	_A	1	1038.0	3.016197353512439	
8	pIPL	A	Knopf	_A	1	782.0	2.893206753059848	
8	pIPL	A	Pfeiler	__	1	697.0	2.8432327780980096	
8	pIPL	A	Zwetschge	_A	1	953.0	2.979092900638326	
8	pIPL	A	Biber	__	1	671.0	2.826722520168992	
8	pIPL	A	Dach	__	1	1496.0	3.1749315935284423	
8	pIPL	A	Raupe	__	1	895.0	2.951823035315912	
8	pIPL	A	Häcksler	SA	1	1155.0	3.062581984228163	
8	pIPL	S	Floh	__	1	611.0	2.786041210242554	
8	pIPL	S	Posaune	SA	1	824.0	2.9159272116971158	
8	pIPL	S	Gazelle	__	1	687.0	2.8369567370595505	
8	pIPL	S	Ananas	_A	1	702.0	2.846337112129805	
8	pIPL	S	Kamm	_A	1	607.0	2.7831886910752575	
8	pIPL	S	Ente	S_	0	585.0	2.7671558660821804	
8	pIPL	S	Kleber	_A	1	673.0	2.828015064223977	
8	pIPL	S	Cello	SA	1	741.0	2.869818207979328	
8	pIPL	S	Dach	__	1	537.0	2.7299742856995555	
8	pIPL	S	Abbildung	__	1	519.0	2.7151673578484576	
8	pIPL	S	Perücke	_A	1	589.0	2.7701152947871015	
8	pIPL	S	Trompete	SA	1	520.0	2.716003343634799	
8	pIPL	S	Peitsche	SA	0	500.0	2.6989700043360187	
8	pIPL	S	Margerite	__	1	537.0	2.7299742856995555	
8	pIPL	S	Telefon	SA	1	871.0	2.9400181550076634	
8	pIPL	S	Sirene	S_	1	619.0	2.791690649020118	
8	pIPL	S	Turbine	S_	1	1396.0	3.144885418287142	
8	pIPL	S	Plakette	__	1	631.0	2.8000293592441343	
8	pIPL	S	Salamander	__	1	569.0	2.7551122663950713	
8	pIPL	S	Kanone	SA	1	687.0	2.8369567370595505	
8	pIPL	S	Ferkel	S_	0	672.0	2.8273692730538253	
8	pIPL	S	Schraube	_A	1	954.0	2.979548374704095	
8	pIPL	S	Spatz	S_	0	616.0	2.7895807121644256	
8	pIPL	S	Kröte	S_	0	621.0	2.79309160017658	
8	pIPL	S	Pferd	SA	0	533.0	2.7267272090265724	
8	pIPL	S	Kontrabass	SA	1	547.0	2.737987326333431	
8	pIPL	S	Amsel	S_	0	616.0	2.7895807121644256	
8	pIPL	S	Giraffe	__	1	608.0	2.783903579272735	
8	pIPL	S	Rassel	SA	0	520.0	2.716003343634799	
8	pIPL	S	Kajak	_A	1	739.0	2.8686444383948255	
8	pIPL	S	Tornado	S_	0	536.0	2.72916478969277	
8	pIPL	S	Piranha	__	1	586.0	2.767897616018091	
8	pIPL	S	Kuchen	_A	1	536.0	2.72916478969277	
8	pIPL	S	Wellensittich	S_	0	494.0	2.693726948923647	
8	pIPL	S	Käfer	__	1	535.0	2.7283537820212285	
8	pIPL	S	Häcksler	SA	0	1371.0	3.1370374547895126	
8	pIPL	S	Knopf	_A	1	516.0	2.7126497016272113	
8	pIPL	S	Zigarette	_A	1	633.0	2.801403710017355	
8	pIPL	S	Höhle	__	1	518.0	2.714329759745233	
8	pIPL	S	Löffel	_A	1	855.0	2.931966114728173	
8	pIPL	S	Pfeiler	__	1	490.0	2.690196080028514	
8	pIPL	S	Schlagzeug	SA	1	563.0	2.7505083948513462	
8	pIPL	S	Schaf	S_	0	475.0	2.6766936096248664	
8	pIPL	S	Geröll	S_	0	570.0	2.7558748556724915	
8	pIPL	S	Mikrofon	SA	1	859.0	2.9339931638312424	
8	pIPL	S	Bach	S_	0	498.0	2.6972293427597176	
8	pIPL	S	Baby	SA	1	790.0	2.8976270912904414	
8	pIPL	S	Krähe	S_	0	452.0	2.655138434811382	
8	pIPL	S	Krawatte	_A	1	801.0	2.9036325160842376	
8	pIPL	S	Flyer	_A	1	518.0	2.714329759745233	
8	pIPL	S	Mast	__	1	460.0	2.662757831681574	
8	pIPL	S	Seil	_A	1	429.0	2.6324572921847245	
8	pIPL	S	Lawine	S_	0	697.0	2.8432327780980096	
8	pIPL	S	Lanze	_A	1	794.0	2.8998205024270964	
8	pIPL	S	Auster	__	1	527.0	2.7218106152125467	
8	pIPL	S	Spinne	__	1	497.0	2.696356388733332	
8	pIPL	S	Nelke	__	1	476.0	2.677606952720493	
8	pIPL	S	Pavian	S_	0	692.0	2.840106094456758	
8	pIPL	S	Nachtigall	S_	0	473.0	2.6748611407378116	
8	pIPL	S	Bohrer	SA	0	405.0	2.6074550232146687	
8	pIPL	S	Seife	_A	1	414.0	2.617000341120899	
8	pIPL	S	Tablett	_A	1	498.0	2.6972293427597176	
8	pIPL	S	Keyboard	SA	0	547.0	2.737987326333431	
8	pIPL	S	Skorpion	__	1	565.0	2.7520484478194387	
8	pIPL	S	Elefant	S_	0	469.0	2.6711728427150834	
8	pIPL	S	Waffel	_A	1	387.0	2.5877109650189114	
8	pIPL	S	Lüftung	S_	0	612.0	2.7867514221455614	
8	pIPL	S	Tanne	__	1	532.0	2.7259116322950483	
8	pIPL	S	Qualle	__	1	431.0	2.6344772701607315	
8	pIPL	S	Propeller	S_	0	400.0	2.6020599913279625	
8	pIPL	S	Serviette	_A	1	449.0	2.6522463410033232	
8	pIPL	S	Schabe	__	1	380.0	2.57978359661681	
8	pIPL	S	Cembalo	SA	1	662.0	2.8208579894397	
8	pIPL	S	Gitarre	SA	1	513.0	2.7101173651118162	
8	pIPL	S	Wasserfall	S_	0	524.0	2.7193312869837265	
8	pIPL	S	Henne	S_	0	459.0	2.661812685537261	
8	pIPL	S	Zwetschge	_A	1	436.0	2.639486489268586	
8	pIPL	S	Pinsel	_A	1	472.0	2.673941998634088	
8	pIPL	S	Balken	__	1	496.0	2.6954816764901977	
8	pIPL	S	Harfe	SA	0	409.0	2.611723308007342	
8	pIPL	S	Hornisse	S_	0	583.0	2.765668554759014	
8	pIPL	S	Raupe	__	1	472.0	2.673941998634088	
8	pIPL	S	Pullover	_A	1	559.0	2.747411807886423	
8	pIPL	S	Maske	_A	1	555.0	2.7442929831226763	
8	pIPL	S	Gewehr	SA	0	921.0	2.964259630196849	
8	pIPL	S	Xylophon	SA	1	543.0	2.734799829588847	
8	pIPL	S	Gong	SA	1	588.0	2.7693773260761385	
8	pIPL	S	Zange	_A	1	627.0	2.7972675408307164	
8	pIPL	S	Zwiebel	_A	1	602.0	2.7795964912578244	
8	pIPL	S	Eule	S_	0	514.0	2.710963118995276	
8	pIPL	S	Flinte	SA	0	650.0	2.8129133566428557	
8	pIPL	S	Fön	SA	0	1418.0	3.151676230847048	
8	pIPL	S	Satellit	__	1	657.0	2.8175653695597807	
8	pIPL	S	Frisbee	_A	1	779.0	2.8915374576725643	
8	pIPL	S	Tandem	_A	1	701.0	2.8457180179666586	
8	pIPL	S	Flöte	SA	1	437.0	2.640481436970422	
8	pIPL	S	Gecko	__	1	449.0	2.6522463410033232	
8	pIPL	S	Biber	__	1	490.0	2.690196080028514	
8	pIPL	S	Ukulele	SA	1	838.0	2.9232440186302764	
8	pIPL	S	Geläut	S_	1	604.0	2.7810369386211318	
8	pIPL	S	Specht	S_	0	541.0	2.7331972651065692	
8	pIPL	S	Moped	SA	0	621.0	2.79309160017658	
8	pIPL	S	Alge	__	1	597.0	2.775974331129369	
8	pIPL	S	Drossel	S_	0	410.0	2.6127838567197355	
12	sham	S	Wellensittich	S_	1	1090.0	3.037426497940624	
12	sham	S	Pfeiler	__	1	683.0	2.8344207036815328	
12	sham	S	Nachtigall	S_	1	667.0	2.824125833916549	
12	sham	S	Ananas	_A	1	711.0	2.851869600729766	
12	sham	S	Seife	_A	1	703.0	2.846955325019824	
12	sham	S	Elefant	S_	1	802.0	2.9041743682841634	
12	sham	S	Spatz	S_	1	689.0	2.8382192219076257	
12	sham	S	Amsel	S_	1	831.0	2.919601023784111	
12	sham	S	Biber	__	1	1104.0	3.0429690733931802	
12	sham	S	Pullover	_A	1	970.0	2.9867717342662448	
12	sham	S	Cembalo	SA	1	785.0	2.8948696567452528	
12	sham	S	Gitarre	SA	1	762.0	2.8819549713396007	
12	sham	S	Drossel	S_	1	808.0	2.907411360774586	
12	sham	S	Qualle	__	1	1132.0	3.0538464268522527	
12	sham	S	Lüftung	S_	1	923.0	2.965201701025912	
12	sham	S	Tornado	S_	1	1118.0	3.0484418035504044	
12	sham	S	Krawatte	_A	1	703.0	2.846955325019824	
12	sham	S	Auster	__	1	917.0	2.962369335670021	
12	sham	S	Keyboard	SA	1	1341.0	3.127428777851599	
12	sham	S	Flyer	_A	1	795.0	2.9003671286564705	
12	sham	S	Pinsel	_A	1	898.0	2.9532763366673045	
12	sham	S	Zange	_A	1	1014.0	3.0060379549973173	
12	sham	S	Fön	SA	1	763.0	2.8825245379548803	
12	sham	S	Kuchen	_A	1	738.0	2.8680563618230415	
12	sham	S	Gong	SA	1	801.0	2.9036325160842376	
12	sham	S	Rassel	SA	1	741.0	2.869818207979328	
12	sham	S	Raupe	__	1	874.0	2.941511432634403	
12	sham	S	Moped	SA	1	778.0	2.890979596989689	
12	sham	S	Satellit	__	1	1047.0	3.0199466816788423	
12	sham	S	Käfer	__	1	1295.0	3.1122697684172707	
12	sham	S	Abbildung	__	1	917.0	2.962369335670021	
12	sham	S	Häcksler	SA	1	762.0	2.8819549713396007	
12	sham	S	Lawine	S_	1	848.0	2.9283958522567137	
12	sham	S	Kanone	SA	1	819.0	2.9132839017604186	
12	sham	S	Cello	SA	1	728.0	2.862131379313037	
12	sham	S	Eule	S_	1	748.0	2.8739015978644615	
12	sham	S	Margerite	__	1	1020.0	3.0086001717619175	
12	sham	S	Frisbee	_A	1	1011.0	3.004751155591001	
12	sham	S	Krähe	S_	1	714.0	2.8536982117761744	
12	sham	S	Kamm	_A	1	817.0	2.9122220565324155	
12	sham	S	Ferkel	S_	1	913.0	2.960470777534299	
12	sham	S	Turbine	S_	1	1020.0	3.0086001717619175	
12	sham	S	Trompete	SA	1	809.0	2.9079485216122722	
12	sham	S	Baby	SA	1	778.0	2.890979596989689	
12	sham	S	Tanne	__	1	921.0	2.964259630196849	
12	sham	S	Knopf	_A	1	732.0	2.864511081058392	
12	sham	S	Kajak	_A	1	809.0	2.9079485216122722	
12	sham	S	Telefon	SA	1	825.0	2.916453948549925	
12	sham	S	Piranha	__	1	1237.0	3.0923696996291206	
12	sham	S	Schabe	__	1	1001.0	3.000434077479319	
12	sham	S	Zwetschge	_A	1	803.0	2.904715545278681	
12	sham	S	Plakette	__	1	1230.0	3.089905111439398	
12	sham	S	Alge	__	1	821.0	2.9143431571194407	
12	sham	S	Höhle	__	1	886.0	2.9474337218870508	
12	sham	S	Peitsche	SA	1	722.0	2.858537197569639	
12	sham	S	Kleber	_A	1	753.0	2.8767949762007006	
12	sham	S	Geröll	S_	1	849.0	2.928907690243953	
12	sham	S	Lanze	_A	1	1013.0	3.0056094453602804	
12	sham	S	Schraube	_A	1	915.0	2.9614210940664485	
12	sham	S	Xylophon	SA	1	728.0	2.862131379313037	
12	sham	S	Giraffe	__	0	1300.0	3.113943352306837	
12	sham	S	Ente	S_	1	720.0	2.8573324964312685	
12	sham	S	Salamander	__	1	1239.0	3.0930713063760633	
12	sham	S	Floh	__	1	950.0	2.9777236052888476	
12	sham	S	Gecko	__	0	1176.0	3.0704073217401198	
12	sham	S	Perücke	_A	1	795.0	2.9003671286564705	
12	sham	S	Pavian	S_	1	961.0	2.9827233876685453	
12	sham	S	Waffel	_A	1	916.0	2.9618954736678504	
12	sham	S	Mast	__	1	1198.0	3.0784568180532927	
12	sham	S	Tandem	_A	1	1140.0	3.0569048513364727	
12	sham	S	Sirene	S_	1	704.0	2.847572659142112	
12	sham	S	Geläut	S_	1	650.0	2.8129133566428557	
12	sham	S	Gazelle	__	0	990.0	2.99563519459755	
12	sham	S	Skorpion	__	1	1073.0	3.030599721965951	
12	sham	S	Specht	S_	1	1127.0	3.0519239160461065	
12	sham	S	Schaf	S_	1	1063.0	3.0265332645232967	
12	sham	S	Hornisse	S_	1	934.0	2.9703468762300935	
12	sham	S	Mikrofon	SA	1	758.0	2.8796692056320534	
12	sham	S	Tablett	_A	1	1146.0	3.059184617631371	
12	sham	S	Kontrabass	SA	1	664.0	2.8221680793680175	
12	sham	S	Nelke	__	1	837.0	2.92272545799326	
12	sham	S	Harfe	SA	1	798.0	2.9020028913507296	
12	sham	S	Propeller	S_	1	1126.0	3.0515383905153275	
12	sham	S	Balken	__	1	1100.0	3.041392685158225	
12	sham	S	Henne	S_	1	749.0	2.8744818176994666	
12	sham	S	Gewehr	SA	1	698.0	2.843855422623161	
12	sham	S	Löffel	_A	1	1169.0	3.0678145111618402	
12	sham	S	Kröte	S_	1	781.0	2.8926510338773004	
12	sham	S	Bohrer	SA	1	856.0	2.932473764677153	
12	sham	S	Schlagzeug	SA	1	689.0	2.8382192219076257	
12	sham	S	Zigarette	_A	1	852.0	2.9304395947667	
12	sham	S	Flinte	SA	1	984.0	2.9929950984313414	
12	sham	S	Serviette	_A	1	758.0	2.8796692056320534	
12	sham	S	Bach	S_	1	1000.0	3.0	
12	sham	S	Seil	_A	1	1026.0	3.0111473607757975	
12	sham	S	Flöte	SA	1	729.0	2.8627275283179747	
12	sham	S	Wasserfall	S_	1	804.0	2.905256048748451	
12	sham	S	Zwiebel	_A	1	769.0	2.885926339801431	
12	sham	S	Maske	_A	1	911.0	2.9595183769729982	
12	sham	S	Ukulele	SA	1	783.0	2.8937617620579434	
12	sham	S	Spinne	__	1	897.0	2.952792443044092	
12	sham	S	Dach	__	1	796.0	2.900913067737669	
12	sham	S	Pferd	SA	1	950.0	2.9777236052888476	
12	sham	S	Posaune	SA	1	683.0	2.8344207036815328	
12	sham	A	Lanze	_A	1	680.0	2.832508912706236	
12	sham	A	Biber	__	1	734.0	2.8656960599160706	
12	sham	A	Gazelle	__	1	768.0	2.885361220031512	
12	sham	A	Balken	__	0	772.0	2.887617300335736	
12	sham	A	Henne	S_	0	997.0	2.998695158311656	
12	sham	A	Salamander	__	1	1140.0	3.0569048513364727	
12	sham	A	Geröll	S_	1	1145.0	3.0588054866759067	
12	sham	A	Skorpion	__	1	1000.0	3.0	
12	sham	A	Amsel	S_	1	754.0	2.877371345869774	
12	sham	A	Kanone	SA	1	1017.0	3.0073209529227447	
12	sham	A	Pullover	_A	1	895.0	2.951823035315912	
12	sham	A	Krähe	S_	1	846.0	2.9273703630390235	
12	sham	A	Seil	_A	1	877.0	2.9429995933660407	
12	sham	A	Baby	SA	1	688.0	2.837588438235511	
12	sham	A	Trompete	SA	1	869.0	2.9390197764486663	
12	sham	A	Perücke	_A	1	944.0	2.974971994298069	
12	sham	A	Tornado	S_	1	952.0	2.9786369483844743	
12	sham	A	Satellit	__	1	1164.0	3.06595298031387	
12	sham	A	Giraffe	__	1	748.0	2.8739015978644615	
12	sham	A	Knopf	_A	1	743.0	2.8709888137605755	
12	sham	A	Tandem	_A	1	1021.0	3.0090257420869104	
12	sham	A	Spatz	S_	1	820.0	2.9138138523837167	
12	sham	A	Spinne	__	1	1309.0	3.116939646550756	
12	sham	A	Pavian	S_	1	894.0	2.951337518795918	
12	sham	A	Qualle	__	1	839.0	2.9237619608287004	
12	sham	A	Raupe	__	1	1031.0	3.0132586652835167	
12	sham	A	Gong	SA	1	951.0	2.978180516937414	
12	sham	A	Gitarre	SA	1	831.0	2.919601023784111	
12	sham	A	Lüftung	S_	0	930.0	2.9684829485539352	
12	sham	A	Zwetschge	_A	1	976.0	2.9894498176666917	
12	sham	A	Kuchen	_A	1	710.0	2.8512583487190755	
12	sham	A	Flinte	SA	1	903.0	2.9556877503135057	
12	sham	A	Pinsel	_A	1	717.0	2.8555191556678	
12	sham	A	Moped	SA	1	1001.0	3.000434077479319	
12	sham	A	Tablett	_A	1	746.0	2.8727388274726686	
12	sham	A	Propeller	S_	0	780.0	2.8920946026904804	
12	sham	A	Specht	S_	1	701.0	2.8457180179666586	
12	sham	A	Turbine	S_	0	783.0	2.8937617620579434	
12	sham	A	Piranha	__	1	797.0	2.9014583213961123	
12	sham	A	Telefon	SA	1	754.0	2.877371345869774	
12	sham	A	Flyer	_A	1	822.0	2.9148718175400505	
12	sham	A	Floh	__	1	1527.0	3.1838390370564214	
12	sham	A	Käfer	__	1	1232.0	3.090610707828407	
12	sham	A	Pferd	SA	1	831.0	2.919601023784111	
12	sham	A	Maske	_A	1	896.0	2.9523080096621253	
12	sham	A	Wasserfall	S_	1	868.0	2.938519725176492	
12	sham	A	Rassel	SA	1	724.0	2.859738566197147	
12	sham	A	Keyboard	SA	1	712.0	2.8524799936368566	
12	sham	A	Mikrofon	SA	1	1099.0	3.0409976924234905	
12	sham	A	Nachtigall	S_	1	1043.0	3.018284308426531	
12	sham	A	Kleber	_A	1	854.0	2.931457870689005	
12	sham	A	Peitsche	SA	1	1285.0	3.1089031276673134	
12	sham	A	Frisbee	_A	1	822.0	2.9148718175400505	
12	sham	A	Ferkel	S_	0	872.0	2.940516484932567	
12	sham	A	Gewehr	SA	1	628.0	2.797959643737196	
12	sham	A	Posaune	SA	1	862.0	2.9355072658247128	
12	sham	A	Margerite	__	0	1157.0	3.0633333589517497	
12	sham	A	Seife	_A	1	653.0	2.814913181275074	
12	sham	A	Schaf	S_	0	1022.0	3.009450895798694	
12	sham	A	Flöte	SA	1	975.0	2.989004615698537	
12	sham	A	Waffel	_A	1	920.0	2.963787827345555	
12	sham	A	Zigarette	_A	1	976.0	2.9894498176666917	
12	sham	A	Kontrabass	SA	1	829.0	2.9185545305502734	
12	sham	A	Kröte	S_	0	838.0	2.9232440186302764	
12	sham	A	Bach	S_	1	1030.0	3.012837224705172	
12	sham	A	Hornisse	S_	1	1004.0	3.0017337128090005	
12	sham	A	Harfe	SA	1	776.0	2.8898617212581885	
12	sham	A	Zwiebel	_A	1	710.0	2.8512583487190755	
12	sham	A	Alge	__	1	1037.0	3.015778756389041	
12	sham	A	Gecko	__	1	1241.0	3.09377178149873	
12	sham	A	Löffel	_A	1	905.0	2.9566485792052033	
12	sham	A	Pfeiler	__	1	831.0	2.919601023784111	
12	sham	A	Wellensittich	S_	0	1096.0	3.0398105541483504	
12	sham	A	Zange	_A	1	695.0	2.8419848045901137	
12	sham	A	Kajak	_A	1	877.0	2.9429995933660407	
12	sham	A	Schlagzeug	SA	1	665.0	2.8228216453031045	
12	sham	A	Fön	SA	1	810.0	2.90848501887865	
12	sham	A	Drossel	S_	1	897.0	2.952792443044092	
12	sham	A	Höhle	__	1	836.0	2.9222062774390163	
12	sham	A	Mast	__	1	1372.0	3.137354111370733	
12	sham	A	Schraube	_A	1	814.0	2.910624404889201	
12	sham	A	Xylophon	SA	1	730.0	2.863322860120456	
12	sham	A	Krawatte	_A	1	1162.0	3.065206128054312	
12	sham	A	Ananas	_A	1	920.0	2.963787827345555	
12	sham	A	Plakette	__	0	826.0	2.9169800473203824	
